,name,price,first name,last name,above_100
1386,Abigail Mccoy,71.79365804,Abigail,Mccoy,false
1387,Chad Sellers,114.2708631,Chad,Sellers,true
1388,James Terry,280.1620198,James,Terry,true
1389,Rachael Watson,46.35207578,Rachael,Watson,false
1390,Jeffrey Poole,61.756794,Jeffrey,Poole,false
1391,Matthew Salazar,99.92305376,Matthew,Salazar,false
1392,Christopher Small,94.26105369,Christopher,Small,false
1393,Noah Smith,239.6347397,Noah,Smith,true
1394,Steven Mack,39.00781023,Steven,Mack,false
1395,Casey Castillo,272.1400411,Casey,Castillo,true
1396,Rachel Poole,283.7765656,Rachel,Poole,true
1397,Karen Sutton,140.5502933,Karen,Sutton,true
1398,John Martinez,289.2606726,John,Martinez,true
1399,Michele Harrington,3.997445113,Michele,Harrington,false
1400,Cheyenne Brown,253.1142817,Cheyenne,Brown,true
1401,David Turner,121.417536,David,Turner,true
1402,Brian Carter,78.81410568,Brian,Carter,false
1403,Sheena Ward,292.817983,Sheena,Ward,true
1404,Anthony Carson,218.7734947,Anthony,Carson,true
1405,Janet Zavala,17.08133565,Janet,Zavala,false
1406,Cynthia Smith,8.747993771,Cynthia,Smith,false
1407,Carla Cannon,288.1884269,Carla,Cannon,true
1408,Lacey Lopez,278.1729299,Lacey,Lopez,true
1409,Amy Copeland,269.0103495,Amy,Copeland,true
1410,Kristin Jacobs,11.69491035,Kristin,Jacobs,false
1411,Antonio Ferguson,297.3314003,Antonio,Ferguson,true
1412,Isabella Bush DDS,264.98467,Isabella,Bush DDS,true
1413,James Davidson,264.8193048,James,Davidson,true
1414,Holly Mendoza,54.4460707,Holly,Mendoza,false
1415,Jordan Lopez,66.64716665,Jordan,Lopez,false
1416,Antonio Ryan,95.58598206,Antonio,Ryan,false
1417,Raymond Ware,232.505199,Raymond,Ware,true
1418,Alexander Stafford,201.5142442,Alexander,Stafford,true
1419,Kevin Clayton,73.98622457,Kevin,Clayton,false
1420,Kristen Rice,160.9482014,Kristen,Rice,true
1421,Joseph Moore,123.3370869,Joseph,Moore,true
1422,Bryan Riley,103.9286567,Bryan,Riley,true
1423,Diana Flores,143.1372157,Diana,Flores,true
1424,Kathryn Lawrence MD,78.31057308,Kathryn,Lawrence MD,false
1425,Deanna Smith,249.6006637,Deanna,Smith,true
1426,Nancy Miller,3.869209803,Nancy,Miller,false
1427,David Horton,34.62084961,David,Horton,false
1428,Zachary Esparza,71.18403611,Zachary,Esparza,false
1429,Victoria Moreno,255.7125246,Victoria,Moreno,true
1430,Douglas Skinner,275.562885,Douglas,Skinner,true
1431,Timothy Spencer,115.2203169,Timothy,Spencer,true
1432,Daniel Oconnor,210.4807879,Daniel,Oconnor,true
1433,Ryan Fitzgerald,158.7712643,Ryan,Fitzgerald,true
1434,Natalie Martinez,136.0759177,Natalie,Martinez,true
1435,Joyce Hayes,9.323647262,Joyce,Hayes,false
1436,Amber Morris,89.45784699,Amber,Morris,false
1437,Tiffany Jackson,33.51449337,Tiffany,Jackson,false
1438,Tiffany Vasquez,253.20256,Tiffany,Vasquez,true
1439,John Douglas,166.2967286,John,Douglas,true
1440,William Reed,215.3055149,William,Reed,true
1441,Nicole James,141.1921941,Nicole,James,true
1442,Mrs. Danielle Miller,141.0542037,Mrs.,Danielle Miller,true
1443,Sarah Miller,22.37833918,Sarah,Miller,false
1444,John Morrison,252.1654315,John,Morrison,true
1445,Sarah Coleman,137.2229765,Sarah,Coleman,true
1446,Daniel Smith,49.99955025,Daniel,Smith,false
1447,Kurt Butler,93.24935853,Kurt,Butler,false
1448,Cody Becker,248.4317247,Cody,Becker,true
1449,Miss Molly Miller,210.3994579,Miss,Molly Miller,true
1450,Craig Bailey,102.1427287,Craig,Bailey,true
1451,Derrick Campbell,159.4048126,Derrick,Campbell,true
1452,Jennifer Ibarra,169.3222197,Jennifer,Ibarra,true
1453,Timothy Black,160.4213892,Timothy,Black,true
1454,Shawn Blanchard,159.5561394,Shawn,Blanchard,true
1455,Brian Johnson,95.74294191,Brian,Johnson,false
1456,Patricia Gray,122.9008236,Patricia,Gray,true
1457,James White,124.1837338,James,White,true
1458,William Smith,115.4835008,William,Smith,true
1459,Mrs. Hannah Cummings,206.3793778,Mrs.,Hannah Cummings,true
1460,Philip Mills,149.7690573,Philip,Mills,true
1461,Emily Berry,194.8537868,Emily,Berry,true
1462,Casey Coffey,173.0530825,Casey,Coffey,true
1463,Regina Johnson,1.366200222,Regina,Johnson,false
1464,Steven Waters,159.0953606,Steven,Waters,true
1465,Joshua Gonzalez,193.4520864,Joshua,Gonzalez,true
1466,Kimberly Green,240.8174556,Kimberly,Green,true
1467,Thomas Nelson DDS,188.2214297,Thomas,Nelson DDS,true
1468,Robert Rivera DVM,252.7137124,Robert,Rivera DVM,true
1469,Miss Michelle Lewis,219.5320111,Miss,Michelle Lewis,true
1470,Linda Barajas,126.6695321,Linda,Barajas,true
1471,Amber Jensen,87.74180917,Amber,Jensen,false
1472,John Owens,240.6708452,John,Owens,true
1473,Elizabeth Benitez,22.97631526,Elizabeth,Benitez,false
1474,Sarah Smith,54.02302876,Sarah,Smith,false
1475,Jonathan Hernandez,113.6405881,Jonathan,Hernandez,true
1476,Benjamin Stevens,241.9631335,Benjamin,Stevens,true
1477,Isaac Roth,64.00283561,Isaac,Roth,false
1478,Lauren Smith,191.044241,Lauren,Smith,true
1479,Nicole Duffy MD,169.9221056,Nicole,Duffy MD,true
1480,Emily Vega,102.1788734,Emily,Vega,true
1481,Jesse Stone,99.13220181,Jesse,Stone,false
1482,Nancy Lucas,277.221375,Nancy,Lucas,true
1483,Thomas Horne,285.5453065,Thomas,Horne,true
1484,Jo Humphrey,280.7676032,Jo,Humphrey,true
1485,Nicholas Marquez,247.2806899,Nicholas,Marquez,true
1486,Cathy Todd,23.32822158,Cathy,Todd,false
1487,Vicki Harmon,155.3649927,Vicki,Harmon,true
1488,Brent Lloyd,74.12808307,Brent,Lloyd,false
1489,Jonathan Hill,64.18574136,Jonathan,Hill,false
1490,Timothy Kelly,106.2473392,Timothy,Kelly,true
1491,Donna Martinez,26.68721252,Donna,Martinez,false
1492,Tammy Miles,134.7480083,Tammy,Miles,true
1493,Stephen Fields,270.2637016,Stephen,Fields,true
1494,Paige Kemp,132.6889381,Paige,Kemp,true
1495,Hannah Myers,97.02475645,Hannah,Myers,false
1496,Tanya Garcia,65.80094229,Tanya,Garcia,false
1497,Elizabeth Moody,224.6917837,Elizabeth,Moody,true
1498,Christina Murray,178.7962602,Christina,Murray,true
1499,Emma Berry,265.2866914,Emma,Berry,true
1500,Rebecca Santos,40.21365447,Rebecca,Santos,false
1501,Tammy Williams,113.8258857,Tammy,Williams,true
1502,Lauren Zimmerman DDS,24.09907887,Lauren,Zimmerman DDS,false
1503,Amy Reed,291.715691,Amy,Reed,true
1504,Peter Holland,39.10990181,Peter,Holland,false
1505,Stephen Martinez,5.998153471,Stephen,Martinez,false
1506,Evan Martinez,71.83961188,Evan,Martinez,false
1507,Stephanie Smith,184.314629,Stephanie,Smith,true
1508,Robert Schultz,79.44358021,Robert,Schultz,false
1509,Steven Price,249.5073848,Steven,Price,true
1510,William Park,150.5623351,William,Park,true
1511,Cole Butler,257.9254795,Cole,Butler,true
1512,Jessica Prince,199.1027248,Jessica,Prince,true
1513,Brian Smith,269.7331691,Brian,Smith,true
1514,Mark Ortiz,64.53490182,Mark,Ortiz,false
1515,Shane Garcia,232.922679,Shane,Garcia,true
1516,Tammy Lowe,163.4958412,Tammy,Lowe,true
1517,Bonnie Parsons,120.8240102,Bonnie,Parsons,true
1518,Christopher Gross,190.4850752,Christopher,Gross,true
1519,Jason Hawkins,281.2010935,Jason,Hawkins,true
1520,Diane Lee,190.3914018,Diane,Lee,true
1521,Jeffrey Rodriguez,171.7063904,Jeffrey,Rodriguez,true
1522,Destiny Thompson,69.95080058,Destiny,Thompson,false
1523,Carol Johnston,20.22996482,Carol,Johnston,false
1524,Catherine Cline,196.0019512,Catherine,Cline,true
1525,Joseph Bond,213.4508658,Joseph,Bond,true
1526,Whitney Russell,93.70821741,Whitney,Russell,false
1527,Joseph Brown,177.5369542,Joseph,Brown,true
1528,Andrea Cherry,218.9439696,Andrea,Cherry,true
1529,Ronnie James,11.30319991,Ronnie,James,false
1530,Jesse Wagner,105.0391223,Jesse,Wagner,true
1531,Jennifer Johnson,25.24601464,Jennifer,Johnson,false
1532,Christina Miller,23.52475039,Christina,Miller,false
1533,Amy Collins,216.3060305,Amy,Collins,true
1534,Nathaniel Curtis,180.009785,Nathaniel,Curtis,true
1535,Joann Patel,226.8922119,Joann,Patel,true
1536,Daniel Gonzalez,296.9639688,Daniel,Gonzalez,true
1537,Donna Harris,112.1535852,Donna,Harris,true
1538,Patricia Gomez,61.97861251,Patricia,Gomez,false
1539,Christopher Douglas,108.5670438,Christopher,Douglas,true
1540,Thomas Glover,192.6749797,Thomas,Glover,true
1541,Ryan Fischer,176.8811448,Ryan,Fischer,true
1542,Briana Turner,77.99745823,Briana,Turner,false
1543,Patrick Williams,205.5282628,Patrick,Williams,true
1544,Kathryn Morris,258.3381969,Kathryn,Morris,true
1545,Jonathan Henry,216.6217318,Jonathan,Henry,true
1546,Jonathan Navarro,207.5050139,Jonathan,Navarro,true
1547,Steven Ryan,98.03488481,Steven,Ryan,false
1548,Matthew Rodriguez,194.1558586,Matthew,Rodriguez,true
1549,Laurie Stewart,243.6585038,Laurie,Stewart,true
1550,Joseph Ramirez,208.5389863,Joseph,Ramirez,true
1551,Eric Harris,215.3027448,Eric,Harris,true
1552,Amy Townsend,89.62083691,Amy,Townsend,false
1553,Jeffrey Gutierrez,91.68831326,Jeffrey,Gutierrez,false
1554,Kenneth Zimmerman,227.6497143,Kenneth,Zimmerman,true
1555,Jonathan Guerrero,20.03177994,Jonathan,Guerrero,false
1556,James Thomas,81.77643056,James,Thomas,false
1557,James Bradshaw,233.6904132,James,Bradshaw,true
1558,Edgar Moreno,279.0886499,Edgar,Moreno,true
1559,Margaret Roberts,119.9029449,Margaret,Roberts,true
1560,Mary Gonzales,5.041468474,Mary,Gonzales,false
1561,Deborah Ortiz,251.1195948,Deborah,Ortiz,true
1562,Jesse Thomas,23.19440916,Jesse,Thomas,false
1563,Taylor Torres,114.306217,Taylor,Torres,true
1564,Jennifer Sampson,134.9550998,Jennifer,Sampson,true
1565,Jennifer Shaffer,139.3268183,Jennifer,Shaffer,true
1566,Melanie Griffith,97.98733229,Melanie,Griffith,false
1567,Michelle May,151.0133675,Michelle,May,true
1568,Lori Morales,15.93710006,Lori,Morales,false
1569,Alexandra Shelton,205.1698084,Alexandra,Shelton,true
1570,Carl Gonzalez,161.5347512,Carl,Gonzalez,true
1571,Maria Miller,241.2911729,Maria,Miller,true
1572,Chad Kelly,273.3206706,Chad,Kelly,true
1573,Eileen Davis,55.99921219,Eileen,Davis,false
1574,Jacob White,176.3832715,Jacob,White,true
1575,Tony Howard,56.29751552,Tony,Howard,false
1576,Randy Franklin,10.70092932,Randy,Franklin,false
1577,Taylor Davidson,164.2349526,Taylor,Davidson,true
1578,Nicole Rivas,283.3434254,Nicole,Rivas,true
1579,Daniel Martinez,82.42854517,Daniel,Martinez,false
1580,Theresa Potter,63.49315896,Theresa,Potter,false
1581,William Kerr,193.1528858,William,Kerr,true
1582,Erin Anderson,145.1617851,Erin,Anderson,true
1583,Carlos Sawyer,91.16472066,Carlos,Sawyer,false
1584,Steven Reyes,90.51351057,Steven,Reyes,false
1585,Robert Johnson,151.34255,Robert,Johnson,true
1586,John Kelley,264.1445291,John,Kelley,true
1587,Melissa Franklin,154.5602915,Melissa,Franklin,true
1588,Travis Davis,288.2220857,Travis,Davis,true
1589,Adam Bailey,42.6613963,Adam,Bailey,false
1590,Crystal Peterson,171.6499461,Crystal,Peterson,true
1591,David Anderson,131.2363431,David,Anderson,true
1592,David Allen III,100.869253,David,Allen III,true
1593,Jose Mitchell,219.3702027,Jose,Mitchell,true
1594,Harry Miller,258.864091,Harry,Miller,true
1595,Jay Smith,174.5402259,Jay,Smith,true
1596,David Spence,39.44159283,David,Spence,false
1597,Alicia Young,49.05124089,Alicia,Young,false
1598,Gregory Cooper,84.87613039,Gregory,Cooper,false
1599,Michelle Brown,299.6697558,Michelle,Brown,true
1600,Melissa Johnson,54.77661634,Melissa,Johnson,false
1601,Robert Hunter,233.2112326,Robert,Hunter,true
1602,Ellen Montes,114.6587627,Ellen,Montes,true
1603,Madeline Terry,143.0680216,Madeline,Terry,true
1604,Gregory Mclean,100.1416644,Gregory,Mclean,true
1605,Rebekah Fischer,35.84139135,Rebekah,Fischer,false
1606,Wendy Sexton,104.2529105,Wendy,Sexton,true
1607,Angela Spencer,130.0368995,Angela,Spencer,true
1608,Brent Richards,287.8512449,Brent,Richards,true
1609,Christina Price,220.4715324,Christina,Price,true
1610,Christopher Kim,268.0940814,Christopher,Kim,true
1611,Kristie White,3.731188383,Kristie,White,false
1612,Eric Anderson,151.1694298,Eric,Anderson,true
1613,Patrick Moran,202.9421153,Patrick,Moran,true
1614,Kimberly Dillon,148.7636914,Kimberly,Dillon,true
1615,Michael Morris,186.2739438,Michael,Morris,true
1616,Stephanie Garcia,135.3374805,Stephanie,Garcia,true
1617,Amber Randall,161.7867294,Amber,Randall,true
1618,Matthew Morris,177.4675144,Matthew,Morris,true
1619,Brandon Henry,189.2640002,Brandon,Henry,true
1620,Elizabeth Jones,1.721334549,Elizabeth,Jones,false
1621,Manuel Reyes,56.11399451,Manuel,Reyes,false
1622,Cindy Blackburn,277.3116641,Cindy,Blackburn,true
1623,Mindy Valentine,296.0404881,Mindy,Valentine,true
1624,Mary Stevenson,54.15138665,Mary,Stevenson,false
1625,Emma Beltran,280.6140783,Emma,Beltran,true
1626,Matthew Jacobson,234.4755743,Matthew,Jacobson,true
1627,Paul Phillips,52.38933174,Paul,Phillips,false
1628,James Porter,167.6916337,James,Porter,true
1629,David Harrison,216.557277,David,Harrison,true
1630,Tara Davidson,177.5977319,Tara,Davidson,true
1631,Donna Kelly,235.9643853,Donna,Kelly,true
1632,Renee Mayer,29.66478775,Renee,Mayer,false
1633,Victor Davis,292.350032,Victor,Davis,true
1634,Marc Abbott,144.0427399,Marc,Abbott,true
1635,Kevin Flores,2.04595842,Kevin,Flores,false
1636,Sarah Mayo,243.1576185,Sarah,Mayo,true
1637,Anthony Morgan,74.4186564,Anthony,Morgan,false
1638,Sarah Wong,22.83835501,Sarah,Wong,false
1639,Tanya Martinez,226.3518126,Tanya,Martinez,true
1640,Jacob Lewis,177.8268318,Jacob,Lewis,true
1641,Valerie Spencer,110.1150755,Valerie,Spencer,true
1642,Kelly Drake,223.7749938,Kelly,Drake,true
1643,Zachary Foster,256.8934808,Zachary,Foster,true
1644,Susan Summers,203.444613,Susan,Summers,true
1645,Stacy Jones,282.2103928,Stacy,Jones,true
1646,Alicia Roberts,115.3415793,Alicia,Roberts,true
1647,Charlene Patterson,231.5902435,Charlene,Patterson,true
1648,Mike Hudson,90.77833228,Mike,Hudson,false
1649,Nichole Murray,257.2125882,Nichole,Murray,true
1650,Anthony Robinson,174.6749074,Anthony,Robinson,true
1651,Andrew Sutton,55.09426008,Andrew,Sutton,false
1652,John Munoz,10.76162589,John,Munoz,false
1653,Antonio Gray,254.1989765,Antonio,Gray,true
1654,Mallory Bright,17.36455275,Mallory,Bright,false
1655,Zachary Johnson,164.0094798,Zachary,Johnson,true
1656,Scott Zimmerman,210.8359631,Scott,Zimmerman,true
1657,Nicolas Myers,191.5740332,Nicolas,Myers,true
1658,Dakota Silva,.201983149,Dakota,Silva,false
1659,Cynthia Crawford,138.5852088,Cynthia,Crawford,true
1660,Larry Smith,203.4597291,Larry,Smith,true
1661,Victoria Hoover,49.76932196,Victoria,Hoover,false
1662,Carl Shannon,75.01050543,Carl,Shannon,false
1663,Melissa Hardy,57.46719339,Melissa,Hardy,false
1664,Carolyn Smith,217.4986594,Carolyn,Smith,true
1665,Austin Washington,123.7356729,Austin,Washington,true
1666,Jacob Spencer MD,194.4500649,Jacob,Spencer MD,true
1667,Earl Jackson,146.4381711,Earl,Jackson,true
1668,Nicole Simmons,100.4466707,Nicole,Simmons,true
1669,Phillip Hurst,70.27347634,Phillip,Hurst,false
1670,Hailey Robbins,189.1471457,Hailey,Robbins,true
1671,James Taylor,223.4033604,James,Taylor,true
1672,Andrea Figueroa,35.46449803,Andrea,Figueroa,false
1673,Cassandra Moreno,75.31803377,Cassandra,Moreno,false
1674,Gregory Pacheco,30.78269568,Gregory,Pacheco,false
1675,Shawn Shelton,104.0226799,Shawn,Shelton,true
1676,Nicole Huerta,147.5406087,Nicole,Huerta,true
1677,Matthew Hoffman,111.3375618,Matthew,Hoffman,true
1678,Barbara Hudson,224.3202579,Barbara,Hudson,true
1679,Sandra Francis,62.57524548,Sandra,Francis,false
1680,Rebecca Ray,32.48419802,Rebecca,Ray,false
1681,Tammy Simpson,221.5414938,Tammy,Simpson,true
1682,Kyle Clark,223.5738109,Kyle,Clark,true
1683,Sherry Peterson,9.233781216,Sherry,Peterson,false
1684,Kyle Howard,22.36013288,Kyle,Howard,false
1685,David Warren,23.00435965,David,Warren,false
1686,Brandon Townsend,189.241167,Brandon,Townsend,true
1687,Christopher Ellis,60.92041242,Christopher,Ellis,false
1688,Renee Mccall,172.0025631,Renee,Mccall,true
1689,Nicole Valdez,202.1051001,Nicole,Valdez,true
1690,Austin Bird,97.14819318,Austin,Bird,false
1691,Matthew Oliver,190.7738661,Matthew,Oliver,true
1692,Adam Morrison,122.6423047,Adam,Morrison,true
1693,Kenneth Koch,223.4597055,Kenneth,Koch,true
1694,Roger Maddox,192.8048838,Roger,Maddox,true
1695,Michael Harris,275.0959548,Michael,Harris,true
1696,Devon Levy,179.3498945,Devon,Levy,true
1697,Alison Wright,67.79896598,Alison,Wright,false
1698,Jennifer Jones,69.16425394,Jennifer,Jones,false
1699,Alexandra Rosales,275.3449131,Alexandra,Rosales,true
1700,Erika Wood,172.3448064,Erika,Wood,true
1701,Kristen Dyer,143.7169829,Kristen,Dyer,true
1702,Kristin Higgins,66.99301038,Kristin,Higgins,false
1703,Adrian Martin,10.51365519,Adrian,Martin,false
1704,Joshua Hunter,126.4593975,Joshua,Hunter,true
1705,Cindy Wells,2.823278649,Cindy,Wells,false
1706,Meredith Shepherd,15.39256238,Meredith,Shepherd,false
1707,Paula Jackson,95.28470547,Paula,Jackson,false
1708,Jacob Woodard,36.91770874,Jacob,Woodard,false
1709,Michael Hill,51.00126609,Michael,Hill,false
1710,Maureen Miller,143.5552728,Maureen,Miller,true
1711,Pamela Brandt,117.3452788,Pamela,Brandt,true
1712,Matthew Rojas Jr.,32.5614648,Matthew,Rojas Jr.,false
1713,Lawrence Jordan,131.5622718,Lawrence,Jordan,true
1714,Travis Coleman,267.9348767,Travis,Coleman,true
1715,Tina Lopez,161.5034811,Tina,Lopez,true
1716,Joseph Armstrong,197.555798,Joseph,Armstrong,true
1717,Kayla Sellers,165.072789,Kayla,Sellers,true
1718,Michael Rogers,65.74618064,Michael,Rogers,false
1719,Tiffany Fitzpatrick,70.01378574,Tiffany,Fitzpatrick,false
1720,Sierra Warren,82.47716939,Sierra,Warren,false
1721,Patricia Martinez,21.04160853,Patricia,Martinez,false
1722,Gregory Castillo,3.006714074,Gregory,Castillo,false
1723,Gilbert Johnson,232.5105839,Gilbert,Johnson,true
1724,Bryan Gutierrez,233.185948,Bryan,Gutierrez,true
1725,Yvonne Murphy,130.7981427,Yvonne,Murphy,true
1726,Austin Patel,147.7426209,Austin,Patel,true
1727,Ronald Lopez,179.1161889,Ronald,Lopez,true
1728,Terry Fowler,295.9201301,Terry,Fowler,true
1729,Holly Lara,181.4214635,Holly,Lara,true
1730,Cody Hayden,228.6270302,Cody,Hayden,true
1731,Veronica Bradford,29.71309581,Veronica,Bradford,false
1732,Sylvia Moon,57.43043383,Sylvia,Moon,false
1733,Sharon Young,212.154593,Sharon,Young,true
1734,Jeffery Wilson,214.1345719,Jeffery,Wilson,true
1735,Tammy Cooper,215.1947063,Tammy,Cooper,true
1736,Jessica Gardner,282.8657889,Jessica,Gardner,true
1737,Mr. Matthew Roman,106.933484,Mr.,Matthew Roman,true
1738,Sharon Frazier,145.3813435,Sharon,Frazier,true
1739,James Gonzalez,262.3881598,James,Gonzalez,true
1740,Tracy Mcmillan,53.15386877,Tracy,Mcmillan,false
1741,Peter Schultz,64.90524813,Peter,Schultz,false
1742,Jenna Ayala,145.5035446,Jenna,Ayala,true
1743,Julie Martinez,184.8991846,Julie,Martinez,true
1744,Richard Lee,202.7372208,Richard,Lee,true
1745,Karen Smith MD,104.7538389,Karen,Smith MD,true
1746,Timothy Lopez,238.7179723,Timothy,Lopez,true
1747,Justin Burke,244.7235202,Justin,Burke,true
1748,Karen Erickson,175.0951734,Karen,Erickson,true
1749,Sarah Ramsey,39.16860302,Sarah,Ramsey,false
1750,Robin Evans,25.40406048,Robin,Evans,false
1751,Michael Chang,52.77346918,Michael,Chang,false
1752,Melvin Butler,178.0049503,Melvin,Butler,true
1753,Deborah Mcbride,193.0499213,Deborah,Mcbride,true
1754,Austin Williams,123.2452751,Austin,Williams,true
1755,Kenneth Dean,70.33757646,Kenneth,Dean,false
1756,Joan Crawford,43.57827018,Joan,Crawford,false
1757,Erin King,87.38375287,Erin,King,false
1758,Mr. James Hamilton,111.3321125,Mr.,James Hamilton,true
1759,Deborah Hood,140.8417148,Deborah,Hood,true
1760,Marcus Stout,7.833256587,Marcus,Stout,false
1761,Shannon Jacobs,153.9495471,Shannon,Jacobs,true
1762,Todd Harris,169.20748,Todd,Harris,true
1763,Sarah Wilson,27.9482433,Sarah,Wilson,false
1764,Edward Brown,255.0719539,Edward,Brown,true
1765,Calvin Jones,278.0473862,Calvin,Jones,true
1766,Mr. Nicholas Fry,94.59168045,Mr.,Nicholas Fry,false
1767,Alejandro Sharp,84.92844506,Alejandro,Sharp,false
1768,Debra Morgan,265.4239044,Debra,Morgan,true
